selling_price,year,km_driven,transmission_type,mileage,engine,max_power,seats,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_CNG,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol
2.9,2012.0,74000,1,16.95,1498.0,97.7,5.0,1,0,0,0,0,0,0,1
4.4,2010.0,107000,0,13.29,1995.0,147.6,5.0,1,0,0,0,1,0,0,0
0.9,2007.0,70000,1,11.3,1298.0,83.1,8.0,0,1,0,0,0,0,0,1
4.15,2012.0,74000,1,17.1,1591.0,121.3,5.0,1,0,0,0,0,0,0,1
2.15,2010.0,54000,1,21.1,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
2.2,2011.0,60000,1,18.9,998.0,67.1,5.0,0,1,0,0,0,0,0,1
2.3,2016.0,240000,1,19.1,1197.0,82.0,5.0,0,1,0,0,0,0,0,1
3.85,2014.0,70000,1,18.9,1197.0,82.0,5.0,1,0,0,0,0,0,0,1
5.5,2013.0,70000,1,15.1,2179.0,140.0,7.0,0,1,0,0,1,0,0,0
13.5,2017.0,68000,1,13.68,2393.0,147.51,8.0,1,0,0,0,1,0,0,0
1.5,2009.0,62000,1,17.92,1086.0,62.1,5.0,1,0,0,0,0,0,0,1
3.55,2015.0,68140,1,15.6,1196.0,70.0,5.0,1,0,0,0,0,0,0,1
4.15,2016.0,48000,1,24.0,1120.0,70.0,5.0,1,0,0,0,1,0,0,0
21.5,2019.0,21000,1,13.68,2393.0,147.8,7.0,1,0,0,0,1,0,0,0
3.5,2015.0,61000,1,18.16,1196.0,86.8,5.0,1,0,0,0,0,0,0,1
4.4,2012.0,65000,0,16.8,1497.0,118.0,5.0,1,0,0,0,0,0,0,1
4.0,2014.0,88194,0,16.9,1197.0,82.0,5.0,1,0,0,0,0,0,0,1
8.5,2015.0,58000,0,17.01,1582.0,126.2,5.0,1,0,0,0,1,0,0,0
0.8,2007.0,90000,1,19.7,796.0,46.3,5.0,0,1,0,0,0,0,0,1
10.25,2019.0,25000,1,23.7,1396.0,88.7,5.0,1,0,0,0,1,0,0,0
57.0,2015.0,25000,0,13.5,2987.0,254.79,5.0,1,0,0,0,1,0,0,0
1.95,2010.0,63000,1,18.9,998.0,67.1,5.0,1,0,0,0,0,0,0,1
1.6,2011.0,58000,1,21.1,814.0,55.2,5.0,1,0,0,0,0,0,0,1
4.25,2014.0,46000,1,17.5,1298.0,85.8,5.0,0,1,0,0,0,0,0,1
32.0,2018.0,15000,0,22.69,1995.0,187.74,5.0,1,0,0,0,1,0,0,0
14.5,2013.0,45000,0,14.74,2993.0,270.9,5.0,1,0,0,0,1,0,0,0
9.7,2015.0,75000,1,12.99,2494.0,100.0,7.0,1,0,0,0,1,0,0,0
3.2,2015.0,69000,1,19.4,1198.0,86.8,5.0,1,0,0,0,0,0,0,1
3.35,2013.0,80000,1,28.4,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
5.21,2014.0,85000,1,12.05,2179.0,120.0,7.0,1,0,0,0,1,0,0,0
19.75,2014.0,60000,0,15.26,2143.0,203.2,5.0,1,0,0,0,1,0,0,0
5.85,2016.0,55000,1,20.73,1373.0,91.1,5.0,1,0,0,0,0,0,0,1
4.0,2016.0,25000,1,25.32,1198.0,77.0,6.0,1,0,0,0,1,0,0,0
4.75,2016.0,65000,1,18.9,1197.0,82.0,5.0,1,0,0,0,0,0,0,1
2.5,2013.0,55000,1,21.79,998.0,67.05,5.0,1,0,0,0,0,0,0,1
6.31,2015.0,64000,1,25.1,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
4.1,2014.0,39337,1,18.0,1198.0,86.7,5.0,0,0,1,0,0,0,0,1
4.95,2015.0,47000,1,21.14,1498.0,108.6,5.0,1,0,0,0,1,0,0,0
4.35,2017.0,49437,1,25.2,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
3.85,2012.0,62928,1,16.8,1497.0,116.4,5.0,0,0,1,0,0,0,0,1
56.5,2015.0,104000,0,12.65,2993.0,296.0,5.0,1,0,0,0,1,0,0,0
4.5,2012.0,65000,0,16.2,1493.0,110.0,5.0,1,0,0,0,1,0,0,0
2.65,2014.0,25000,1,22.74,796.0,47.3,5.0,1,0,0,0,0,0,0,1
6.0,2017.0,34300,1,18.6,1197.0,81.83,5.0,1,0,0,0,0,0,0,1
5.4,2020.0,9668,1,30.48,1086.0,58.0,5.0,0,0,1,1,0,0,0,0
5.78,2019.0,19000,1,19.5,1199.0,88.76,5.0,1,0,0,0,0,0,0,1
2.6,2018.0,43063,1,24.7,796.0,47.3,5.0,0,1,0,0,0,0,0,1
37.5,2017.0,48000,0,16.1,1950.0,191.7,5.0,1,0,0,0,1,0,0,0
6.65,2019.0,2200,1,17.19,1197.0,81.86,5.0,1,0,0,0,0,0,0,1
9.15,2020.0,2000,0,19.56,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
5.9,2016.0,56000,1,26.0,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
9.45,2015.0,55000,0,14.7,1798.0,177.5,5.0,1,0,0,0,0,0,0,1
4.53,2016.0,41556,1,28.4,1248.0,74.02,5.0,1,0,0,0,1,0,0,0
26.0,2018.0,35000,0,16.38,1995.0,182.46,5.0,0,1,0,0,1,0,0,0
6.25,2016.0,26000,1,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
14.5,2016.0,60000,0,12.0,2354.0,187.4,5.0,1,0,0,0,0,0,0,1
3.65,2014.0,63484,1,24.4,1120.0,71.0,5.0,1,0,0,0,1,0,0,0
3.0,2013.0,25840,1,20.51,998.0,67.04,5.0,1,0,0,0,0,0,0,1
3.8,2017.0,90000,1,31.79,998.0,58.2,5.0,0,1,0,1,0,0,0,0
5.5,2015.0,55000,1,20.73,1373.0,91.1,5.0,1,0,0,0,0,0,0,1
4.1,2017.0,60000,1,20.14,1197.0,81.86,5.0,0,1,0,0,0,0,0,1
4.25,2015.0,50000,1,24.4,1120.0,71.01,5.0,0,1,0,0,1,0,0,0
1.3,2009.0,130000,1,20.36,1197.0,78.9,5.0,0,1,0,0,0,0,0,1
8.25,2017.0,19000,1,17.4,1497.0,117.6,5.0,1,0,0,0,0,0,0,1
1.15,2007.0,80000,1,17.7,1497.0,78.0,5.0,0,1,0,0,0,0,0,1
19.5,2015.0,34000,0,15.04,1991.0,183.0,5.0,1,0,0,0,0,0,0,1
3.1,2016.0,65000,1,33.54,998.0,67.04,5.0,1,0,0,1,0,0,0,0
7.2,2017.0,21000,1,16.02,1373.0,93.7,7.0,1,0,0,0,0,0,0,1
5.0,2014.0,25000,1,20.73,1373.0,91.1,5.0,0,1,0,0,0,0,0,1
4.5,2014.0,58000,1,22.7,1498.0,89.84,5.0,1,0,0,0,1,0,0,0
6.1,2018.0,65000,1,22.0,1197.0,81.8,5.0,0,1,0,0,0,0,0,1
3.85,2014.0,30589,1,18.9,1197.0,81.86,5.0,0,0,1,0,0,0,0,1
2.25,2010.0,70000,1,16.1,1197.0,85.0,5.0,0,1,0,0,0,0,0,1
4.5,2018.0,25656,1,23.84,1199.0,84.0,5.0,0,0,1,0,0,0,0,1
4.5,2013.0,63000,1,20.45,1461.0,83.8,5.0,1,0,0,0,1,0,0,0
5.5,2019.0,27000,0,18.9,1197.0,81.86,5.0,1,0,0,0,0,0,0,1
4.1,2013.0,105000,1,14.0,2179.0,138.1,7.0,0,1,0,0,1,0,0,0
14.9,2017.0,50000,0,14.53,1794.0,138.1,5.0,1,0,0,0,0,0,0,1
8.9,2018.0,18280,1,17.1,1496.0,105.5,5.0,1,0,0,0,0,0,0,1
15.7,2020.0,4500,0,18.4,1498.0,119.35,5.0,1,0,0,0,0,0,0,1
5.1,2017.0,35000,1,20.89,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
18.0,2015.0,41000,0,13.7,1991.0,183.0,5.0,1,0,0,0,0,0,0,1
5.25,2016.0,39000,1,16.47,1198.0,74.0,5.0,1,0,0,0,0,0,0,1
9.99,2017.0,54000,1,15.29,1591.0,121.3,5.0,1,0,0,0,0,0,0,1
8.25,2017.0,40000,1,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
5.5,2017.0,34489,0,20.89,1197.0,81.8,5.0,0,0,1,0,0,0,0,1
10.3,2017.0,70000,0,17.01,1582.0,126.2,5.0,0,1,0,0,1,0,0,0
7.5,2017.0,15000,1,17.5,1199.0,88.7,5.0,0,1,0,0,0,0,0,1
20.25,2014.0,44000,0,18.12,1995.0,190.0,5.0,1,0,0,0,1,0,0,0
2.75,2011.0,45000,1,16.78,1496.0,88.73,5.0,1,0,0,0,0,0,0,1
12.8,2017.0,35000,1,15.4,1997.0,120.0,7.0,1,0,0,0,1,0,0,0
7.75,2012.0,86000,0,16.07,1995.0,181.0,5.0,1,0,0,0,1,0,0,0
30.0,2019.0,20212,1,14.24,2755.0,174.5,7.0,1,0,0,0,1,0,0,0
8.9,2017.0,24000,1,22.0,1582.0,126.2,5.0,1,0,0,0,1,0,0,0
2.0,2012.0,55324,1,17.92,1086.0,62.1,5.0,1,0,0,0,0,0,0,1
4.75,2013.0,30000,0,24.12,1197.0,88.5,5.0,1,0,0,0,0,0,0,1
28.99,2015.0,48000,0,15.26,2143.0,203.2,5.0,1,0,0,0,1,0,0,0
4.1,2015.0,47900,1,20.85,1197.0,83.14,5.0,1,0,0,0,0,0,0,1
5.2,2014.0,43500,1,17.43,1396.0,105.5,5.0,1,0,0,0,0,0,0,1
5.5,2017.0,8500,1,18.6,1197.0,81.83,5.0,1,0,0,0,0,0,0,1
2.2,2011.0,63155,1,20.36,1197.0,78.9,5.0,1,0,0,0,0,0,0,1
5.65,2017.0,35601,1,18.6,1197.0,81.83,5.0,0,0,1,0,0,0,0,1
4.79,2017.0,55000,1,17.8,1198.0,86.7,5.0,1,0,0,0,0,0,0,1
27.5,2017.0,60000,0,12.9,2755.0,174.5,7.0,1,0,0,0,1,0,0,0
4.9,2016.0,41000,1,22.0,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
8.6,2018.0,42000,1,20.65,1462.0,103.25,5.0,1,0,0,0,0,0,0,1
3.45,2011.0,44070,1,17.5,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
1.89,2014.0,61000,1,25.44,936.0,57.6,5.0,1,0,0,0,1,0,0,0
22.75,2012.0,61000,0,12.7,2179.0,187.7,5.0,1,0,0,0,1,0,0,0
5.15,2017.0,90000,1,25.2,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
5.74,2014.0,73000,1,25.1,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
2.05,2011.0,91002,1,19.81,1086.0,68.05,5.0,1,0,0,0,0,0,0,1
4.75,2015.0,80000,1,27.3,1498.0,98.6,5.0,0,1,0,0,1,0,0,0
5.5,2016.0,65000,1,19.6,1461.0,108.45,5.0,1,0,0,0,1,0,0,0
3.65,2018.0,29000,1,21.79,998.0,67.05,5.0,1,0,0,0,0,0,0,1
3.0,2015.0,19668,1,23.95,998.0,67.05,5.0,0,0,1,0,0,0,0,1
4.9,2016.0,52312,1,17.8,1198.0,86.7,5.0,0,0,1,0,0,0,0,1
3.3,2016.0,46568,1,19.81,1086.0,68.05,5.0,1,0,0,0,0,0,0,1
42.55,2016.0,50000,0,11.3,2987.0,254.8,7.0,1,0,0,0,1,0,0,0
7.75,2011.0,69000,0,13.2,1995.0,170.0,5.0,1,0,0,0,1,0,0,0
9.25,2018.0,31000,1,17.0,1591.0,121.3,5.0,1,0,0,0,0,0,0,1
1.99,2011.0,197000,1,21.5,1248.0,88.8,5.0,0,1,0,0,1,0,0,0
1.63,2011.0,17928,1,16.2,995.0,62.1,5.0,1,0,0,0,0,0,0,1
11.5,2013.0,45000,0,16.28,1598.0,136.0,5.0,1,0,0,0,0,0,0,1
12.75,2017.0,57500,0,17.6,2179.0,153.86,7.0,1,0,0,0,1,0,0,0
4.85,2016.0,49000,1,20.85,1197.0,83.14,5.0,1,0,0,0,0,0,0,1
6.8,2016.0,52000,1,24.3,1248.0,88.5,5.0,0,1,0,0,1,0,0,0
15.0,2019.0,4000,1,17.0,1956.0,138.1,5.0,1,0,0,0,1,0,0,0
5.15,2014.0,57500,1,26.0,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
4.85,2016.0,40000,1,25.32,1198.0,77.0,6.0,1,0,0,0,1,0,0,0
6.0,2018.0,40000,1,19.0,1194.0,94.68,5.0,0,1,0,0,0,0,0,1
5.75,2016.0,52000,1,28.09,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
6.25,2015.0,65000,1,17.8,1497.0,117.3,5.0,1,0,0,0,0,0,0,1
1.25,2008.0,128880,1,17.92,1086.0,62.1,5.0,1,0,0,0,0,0,0,1
5.75,2015.0,64576,0,21.5,1498.0,108.5,5.0,1,0,0,0,1,0,0,0
0.95,2008.0,85000,1,0.0,1086.0,62.0,5.0,1,0,0,0,0,0,0,1
7.25,2018.0,13315,1,19.01,1462.0,103.26,7.0,1,0,0,0,0,0,0,1
30.0,2014.0,90000,0,13.5,2987.0,282.0,5.0,1,0,0,0,1,0,0,0
16.7,2014.0,24500,0,17.05,1476.3274007038713,5.0,5.0,1,0,0,0,1,0,0,0
3.25,2012.0,58000,1,20.54,1598.0,103.6,5.0,1,0,0,0,1,0,0,0
6.2,2014.0,57000,1,17.8,1497.0,117.3,5.0,1,0,0,0,0,0,0,1
3.75,2019.0,5863,1,23.95,998.0,67.05,5.0,0,0,1,0,0,0,0,1
2.35,2011.0,59000,1,18.5,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
7.5,2010.0,82000,0,12.3,1781.0,163.2,5.0,1,0,0,0,0,0,0,1
4.8,2013.0,36000,1,20.34,1498.0,103.2,5.0,1,0,0,0,1,0,0,0
1.99,2011.0,70000,1,19.81,1086.0,68.05,5.0,1,0,0,0,0,0,0,1
6.5,2016.0,51500,1,24.52,1248.0,88.5,7.0,1,0,0,0,1,0,0,0
2.95,2013.0,51916,1,32.52,998.0,58.33,5.0,0,0,1,1,0,0,0,0
3.4,2013.0,50000,1,25.8,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
44.85,2018.0,45000,0,15.97,2993.0,258.0,5.0,1,0,0,0,1,0,0,0
19.95,2015.0,56000,0,17.9,2143.0,136.0,5.0,1,0,0,0,1,0,0,0
2.95,2016.0,42000,1,18.5,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
3.6,2016.0,55000,1,20.14,1197.0,81.86,5.0,1,0,0,0,0,0,0,1
13.9,2013.0,79000,0,13.0,2143.0,201.1,5.0,1,0,0,0,1,0,0,0
2.3,2011.0,110000,1,19.3,1248.0,73.9,5.0,0,1,0,0,1,0,0,0
4.35,2015.0,90000,1,28.4,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
3.75,2011.0,187000,1,12.8,2494.0,102.0,8.0,0,1,0,0,1,0,0,0
6.0,2015.0,49570,1,26.21,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
2.75,2011.0,53000,1,16.1,1298.0,88.2,5.0,1,0,0,0,0,0,0,1
2.35,2012.0,75000,1,19.81,1086.0,68.05,5.0,1,0,0,0,0,0,0,1
30.0,2018.0,10782,0,19.19,1995.0,187.74,5.0,1,0,0,0,1,0,0,0
5.75,2012.0,85000,1,10.9,2499.0,143.0,7.0,1,0,0,0,1,0,0,0
5.85,2015.0,51000,0,21.21,1498.0,103.2,5.0,1,0,0,0,1,0,0,0
6.45,2012.0,85000,0,12.8,2953.0,156.0,7.0,1,0,0,0,1,0,0,0
2.25,2013.0,56000,1,25.44,936.0,57.6,5.0,1,0,0,0,1,0,0,0
4.65,2013.0,47000,1,22.7,1498.0,89.84,5.0,1,0,0,0,1,0,0,0
4.5,2016.0,104000,1,23.59,1364.0,67.04,5.0,1,0,0,0,1,0,0,0
3.0,2016.0,52000,1,20.51,998.0,67.04,5.0,1,0,0,0,0,0,0,1
3.49,2013.0,90000,1,19.01,1461.0,108.45,5.0,0,1,0,0,1,0,0,0
5.5,2016.0,19000,0,21.4,1197.0,83.1,5.0,1,0,0,0,0,0,0,1
6.25,2015.0,48000,0,19.12,1373.0,91.1,5.0,1,0,0,0,0,0,0,1
6.8,2017.0,35000,1,18.49,1493.0,100.0,7.0,1,0,0,0,1,0,0,0
13.0,2015.0,70000,0,11.9,1595.0,120.7,5.0,0,1,0,0,0,0,0,1
4.14,2016.0,27000,0,19.34,1198.0,75.94,5.0,1,0,0,0,0,0,0,1
2.55,2012.0,54000,1,22.07,1199.0,73.9,5.0,1,0,0,0,1,0,0,0
4.81,2015.0,84475,1,22.54,1396.0,88.73,5.0,1,0,0,0,1,0,0,0
8.75,2011.0,24000,0,16.07,1995.0,181.0,5.0,1,0,0,0,1,0,0,0
6.65,2017.0,29914,1,18.6,1197.0,81.83,5.0,0,0,1,0,0,0,0,1
3.7,2014.0,58000,1,18.6,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
53.75,2019.0,14000,0,22.37,2487.0,214.56,5.0,1,0,0,0,0,0,0,1
5.3,2016.0,44000,1,21.01,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
3.85,2014.0,71000,1,23.4,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
4.75,2014.0,72000,1,22.32,1582.0,126.32,5.0,1,0,0,0,1,0,0,0
1.35,2009.0,70000,1,17.0,1086.0,5.0,5.0,0,1,0,1,0,0,0,0
6.9,2016.0,53000,0,17.21,1197.0,103.5,5.0,1,0,0,0,0,0,0,1
2.1,2011.0,57000,1,26.2,998.0,58.2,5.0,1,0,0,1,0,0,0,0
2.36,2013.0,83703,1,22.07,1199.0,73.9,5.0,1,0,0,0,1,0,0,0
17.5,2016.0,46002,0,14.67,1798.0,177.46,5.0,1,0,0,0,0,0,0,1
3.15,2015.0,66000,1,21.1,814.0,55.2,5.0,1,0,0,0,0,0,0,1
2.6,2011.0,65000,1,16.2,1199.0,74.0,5.0,1,0,0,0,0,0,0,1
2.6,2011.0,70255,1,16.1,1197.0,85.0,5.0,1,0,0,0,0,0,0,1
1.9,2013.0,67000,1,25.44,936.0,56.3,5.0,1,0,0,0,1,0,0,0
2.15,2009.0,69000,1,17.5,1298.0,85.8,5.0,1,0,0,0,0,0,0,1
2.6,2010.0,72000,1,19.1,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
5.5,2009.0,13000,0,10.2,2354.0,180.0,5.0,1,0,0,0,0,0,0,1
13.8,2012.0,45500,0,18.53,1968.0,187.74,5.0,1,0,0,0,1,0,0,0
4.75,2015.0,28777,1,26.59,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
6.35,2016.0,57000,1,17.0,1497.0,121.36,5.0,1,0,0,0,0,0,0,1
2.6,2016.0,40000,1,22.74,796.0,47.3,5.0,1,0,0,0,0,0,0,1
60.0,2016.0,9500,0,19.23,2987.0,270.88,5.0,1,0,0,0,1,0,0,0
5.75,2018.0,56000,1,22.0,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
3.75,2014.0,55000,1,22.27,1498.0,108.6,5.0,1,0,0,0,1,0,0,0
13.5,2019.0,10000,0,17.4,1497.0,117.6,5.0,1,0,0,0,0,0,0,1
28.0,2017.0,55000,0,19.71,2143.0,201.15,5.0,1,0,0,0,1,0,0,0
3.3,2010.0,75828,1,21.43,1364.0,87.2,5.0,1,0,0,0,1,0,0,0
10.0,2016.0,44000,1,15.4,1997.0,120.0,7.0,0,1,0,0,1,0,0,0
2.0,2012.0,98000,1,20.0,1399.0,68.0,5.0,0,1,0,0,1,0,0,0
9.99,2011.0,85000,0,18.48,17.0,5.0,5.0,1,0,0,0,1,0,0,0
7.25,2017.0,63000,1,24.2,1498.0,93.87,7.0,1,0,0,0,1,0,0,0
6.9,2018.0,8000,1,18.6,1197.0,81.83,5.0,1,0,0,0,0,0,0,1
5.5,2013.0,50000,1,24.2,1498.0,93.87,7.0,1,0,0,0,1,0,0,0
2.1,2012.0,160180,1,19.4,1198.0,86.8,5.0,1,0,0,0,0,0,0,1
7.5,2017.0,18000,1,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
7.0,2015.0,70000,1,22.54,1396.0,88.73,5.0,0,1,0,0,1,0,0,0
6.9,2017.0,70000,1,24.52,1248.0,88.5,7.0,1,0,0,0,1,0,0,0
4.0,2013.0,69000,1,22.32,1582.0,126.32,5.0,1,0,0,0,1,0,0,0
16.7,2017.0,65000,1,13.68,2393.0,147.8,7.0,1,0,0,0,1,0,0,0
4.95,2014.0,70200,1,12.05,2179.0,120.0,8.0,1,0,0,0,1,0,0,0
3.0,2011.0,54200,1,16.78,1496.0,88.73,5.0,1,0,0,0,0,0,0,1
6.0,2018.0,38000,1,17.8,1198.0,86.7,5.0,1,0,0,0,0,0,0,1
2.25,2010.0,78300,1,16.1,1197.0,85.0,5.0,1,0,0,0,0,0,0,1
2.25,2013.0,79000,1,23.08,1461.0,63.1,5.0,0,1,0,0,1,0,0,0
3.75,2014.0,55200,1,18.0,1198.0,86.7,5.0,1,0,0,0,0,0,0,1
4.75,2014.0,70000,1,22.32,1582.0,126.32,5.0,1,0,0,0,1,0,0,0
5.1,2017.0,32000,1,17.8,1198.0,86.7,5.0,1,0,0,0,0,0,0,1
2.85,2011.0,65101,1,20.54,1598.0,103.6,5.0,1,0,0,0,1,0,0,0
8.4,2018.0,44000,1,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
2.65,2012.0,65000,1,21.64,1461.0,84.8,5.0,1,0,0,0,1,0,0,0
3.44,2015.0,36936,1,19.81,1086.0,68.05,5.0,1,0,0,0,0,0,0,1
5.5,2016.0,58000,1,21.4,1197.0,83.1,5.0,1,0,0,0,0,0,0,1
3.95,2012.0,45000,0,17.4,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
8.5,2015.0,83000,1,15.4,1997.0,120.0,7.0,1,0,0,0,1,0,0,0
5.45,2019.0,12480,1,18.9,1197.0,81.86,5.0,0,0,1,0,0,0,0,1
4.3,2015.0,79806,1,20.85,1197.0,83.14,5.0,0,0,1,0,0,0,0,1
7.1,2017.0,71255,1,19.01,1461.0,108.5,5.0,1,0,0,0,1,0,0,0
12.5,2019.0,45000,1,16.36,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
10.99,2014.0,89000,0,13.01,2199.0,194.3,7.0,1,0,0,0,1,0,0,0
7.15,2019.0,6399,1,19.5,1199.0,88.76,5.0,0,0,1,0,0,0,0,1
20.5,2013.0,36000,0,16.09,1995.0,184.0,5.0,1,0,0,0,1,0,0,0
4.5,2014.0,56000,1,17.3,1497.0,117.3,7.0,1,0,0,0,0,0,0,1
2.2,2011.0,78800,1,22.07,1199.0,73.9,5.0,1,0,0,0,1,0,0,0
4.45,2014.0,58000,0,15.5,1198.0,86.7,5.0,1,0,0,0,0,0,0,1
5.45,2014.0,62000,1,22.7,1498.0,89.84,5.0,1,0,0,0,1,0,0,0
8.75,2016.0,54000,1,19.67,1582.0,126.2,5.0,1,0,0,0,1,0,0,0
3.3,2018.0,25000,1,23.95,998.0,67.05,5.0,0,1,0,0,0,0,0,1
6.75,2018.0,27000,1,17.8,1198.0,86.7,5.0,1,0,0,0,0,0,0,1
29.9,2018.0,40000,0,14.84,2143.0,170.0,5.0,1,0,0,0,1,0,0,0
2.4,2012.0,65000,1,20.36,1197.0,78.9,5.0,1,0,0,0,0,0,0,1
2.8,2011.0,58000,1,17.0,1197.0,80.0,5.0,1,0,0,0,0,0,0,1
0.82875,2006.0,90000,1,18.9,998.0,67.1,5.0,0,1,0,0,0,0,0,1
1.35,2009.0,45514,1,18.0,995.0,62.0,5.0,1,0,0,0,0,0,0,1
4.5,2014.0,17205,1,16.47,1198.0,74.0,5.0,1,0,0,0,0,0,0,1
8.75,2018.0,14217,1,25.1,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
6.8,2018.0,72000,1,28.4,1248.0,74.02,5.0,1,0,0,0,1,0,0,0
6.7,2016.0,61000,1,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
7.0,2014.0,70000,1,19.01,1461.0,108.5,5.0,1,0,0,0,1,0,0,0
1.15,2008.0,71000,1,20.51,998.0,67.04,5.0,1,0,0,0,0,0,0,1
5.11,2013.0,58000,1,21.43,1364.0,87.2,5.0,1,0,0,0,1,0,0,0
1.24,2008.0,70000,1,21.79,998.0,67.05,5.0,1,0,0,0,0,0,0,1
40.0,2018.0,23000,0,22.48,1995.0,187.74,5.0,1,0,0,0,1,0,0,0
4.39,2016.0,20000,1,18.9,1197.0,82.0,5.0,0,1,0,0,0,0,0,1
16.0,2014.0,85000,1,13.0,2982.0,168.5,7.0,0,1,0,0,1,0,0,0
3.8,2014.0,41000,1,18.9,1197.0,82.0,5.0,1,0,0,0,0,0,0,1
3.75,2017.0,49137,1,15.3,2956.0,83.8,9.0,1,0,0,0,1,0,0,0
2.45,2011.0,62000,1,19.4,1198.0,86.8,5.0,1,0,0,0,0,0,0,1
5.85,2017.0,35000,1,14.19,1498.0,104.5,5.0,0,1,0,0,0,0,0,1
3.6,2011.0,62000,1,17.0,1497.0,118.0,5.0,1,0,0,0,0,0,0,1
9.45,2019.0,4900,1,17.0,1591.0,121.3,5.0,1,0,0,0,0,0,0,1
5.25,2012.0,55200,1,13.14,1798.0,157.8,5.0,1,0,0,0,0,0,0,1
2.0,2011.0,65000,1,18.5,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
8.65,2018.0,28000,1,25.1,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
3.95,2017.0,48000,1,24.0,1120.0,70.0,5.0,1,0,0,0,1,0,0,0
6.75,2016.0,38060,0,17.21,1197.0,103.5,5.0,1,0,0,0,0,0,0,1
8.8,2012.0,102000,1,12.55,2982.0,168.5,7.0,1,0,0,0,1,0,0,0
1.75,2010.0,65000,1,19.81,1086.0,68.05,5.0,1,0,0,0,0,0,0,1
4.24,2015.0,11500,1,21.1,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
2.65,2015.0,25864,1,22.74,796.0,47.3,5.0,1,0,0,0,0,0,0,1
3.1,2012.0,94892,1,22.32,1582.0,126.3,5.0,1,0,0,0,1,0,0,0
8.75,2015.0,140000,1,12.8,2494.0,102.0,7.0,1,0,0,0,1,0,0,0
8.0,2017.0,15000,0,14.8,1497.0,121.36,5.0,0,1,0,0,0,0,0,1
8.9,2016.0,53000,0,18.0,1497.0,117.3,5.0,1,0,0,0,0,0,0,1
7.5,2018.0,9929,1,17.0,1497.0,121.36,5.0,0,0,1,0,0,0,0,1
11.5,2016.0,120000,0,19.3,1968.0,141.0,5.0,0,1,0,0,1,0,0,0
2.85,2012.0,59830,1,19.4,1198.0,86.8,5.0,1,0,0,0,0,0,0,1
2.85,2009.0,49000,1,14.53,1798.0,138.1,5.0,1,0,0,0,0,0,0,1
48.5,2021.0,2000,0,22.48,1995.0,187.74,5.0,1,0,0,0,1,0,0,0
1.75,2012.0,215000,1,21.64,1461.0,84.8,5.0,0,1,0,0,1,0,0,0
2.69,2012.0,58000,1,19.4,1198.0,86.8,5.0,1,0,0,0,0,0,0,1
6.8,2010.0,48000,0,12.05,1995.0,154.0,5.0,1,0,0,0,0,0,0,1
2.58,2013.0,81566,1,23.2,1248.0,73.94,5.0,0,1,0,0,1,0,0,0
4.95,2015.0,60000,1,18.7,1199.0,88.7,5.0,1,0,0,0,0,0,0,1
2.55,2011.0,75000,1,17.0,1197.0,80.0,5.0,1,0,0,0,0,0,0,1
2.78,2017.0,31851,1,25.17,799.0,53.3,5.0,1,0,0,0,0,0,0,1
4.75,2014.0,54000,1,20.65,1248.0,88.7,5.0,1,0,0,0,1,0,0,0
9.0,2016.0,35000,1,16.0,2179.0,140.0,7.0,0,1,0,0,1,0,0,0
